idx,y_true,y_prob_rf
1571,0,0.2
1572,0,0.085
1573,0,0.06
1574,0,0.0225
1575,0,0.0625
1576,0,0.03
1577,0,0.0625
1578,0,0.0175
1579,0,0.035
1580,0,0.08
1581,0,0.0525
1582,1,0.5425
1583,0,0.07
1584,0,0.1075
1585,0,0.0
1586,0,0.12
1587,0,0.0675
1588,0,0.0125
1589,0,0.095
1590,0,0.145
1591,0,0.0725
1592,0,0.0325
1593,0,0.0675
1594,0,0.1325
1595,0,0.1225
1596,0,0.055
1597,0,0.055
1598,0,0.1275
1599,0,0.0575
1600,0,0.0125
1601,0,0.0675
1602,0,0.02
1603,0,0.1125
1604,0,0.065
1605,0,0.1225
1606,0,0.02
1607,0,0.1075
1608,0,0.1225
1609,0,0.04
1610,0,0.0525
1611,0,0.0325
1612,0,0.075
1613,0,0.0625
1614,0,0.0425
1615,0,0.09
1616,0,0.08
1617,0,0.16
1618,0,0.075
1619,0,0.0275
1620,1,0.1275
1621,0,0.105
1622,0,0.0425
1623,1,0.0625
1624,0,0.22
1625,0,0.07
1626,0,0.0375
1627,0,0.01
1628,0,0.03
1629,0,0.0725
1630,0,0.025
1631,0,0.03
1632,0,0.0475
1633,0,0.0825
1634,0,0.0325
1635,0,0.115
1636,0,0.125
1637,0,0.05
1638,0,0.085
1639,0,0.0475
1640,0,0.1325
1641,0,0.0775
1642,0,0.0975
1643,0,0.1
1644,0,0.0975
1645,0,0.115
1646,0,0.06
1647,0,0.0725
1648,0,0.05
1649,0,0.08
1650,1,0.4825
1651,0,0.0425
1652,0,0.165
1653,0,0.1075
1654,0,0.1
1655,0,0.0925
1656,0,0.1275
1657,0,0.0325
1658,0,0.005
1659,0,0.0475
1660,0,0.035
1661,0,0.23
1662,1,0.07
1663,0,0.0875
1664,0,0.0425
1665,0,0.12
1666,0,0.0725
1667,0,0.06
1668,0,0.065
1669,0,0.0575
1670,0,0.1225
1671,0,0.0325
1672,0,0.22
1673,1,0.2575
1674,0,0.09
1675,0,0.0675
1676,0,0.05
1677,0,0.01
1678,0,0.28
1679,0,0.095
1680,0,0.07
1681,0,0.035
1682,0,0.1625
1683,0,0.035
1684,0,0.06
1685,0,0.01
1686,0,0.0875
1687,0,0.09
1688,0,0.105
1689,0,0.06
1690,0,0.0325
1691,0,0.11
1692,0,0.0425
1693,0,0.0225
1694,0,0.0725
1695,0,0.15
1696,0,0.26
1697,0,0.025
1698,0,0.15
1699,0,0.1025
1700,0,0.0525
1701,1,0.065
1702,0,0.0525
1703,0,0.06
1704,0,0.1075
1705,0,0.0275
1706,0,0.13
1707,0,0.0375
1708,0,0.0425
1709,0,0.0075
1710,0,0.1925
1711,0,0.01
1712,0,0.03
1713,0,0.09
1714,0,0.045
1715,0,0.0425
1716,0,0.0225
1717,0,0.1025
1718,0,0.0925
1719,0,0.0275
1720,0,0.0275
1721,0,0.0475
1722,0,0.1125
1723,0,0.135
1724,1,0.1975
1725,1,0.16
1726,0,0.145
1727,0,0.035
1728,0,0.03
1729,0,0.1275
1730,0,0.075
1731,0,0.01
1732,0,0.0325
1733,0,0.1675
1734,0,0.0275
1735,0,0.0175
1736,0,0.06
1737,0,0.1625
1738,0,0.125
1739,0,0.0525
1740,0,0.135
1741,0,0.0575
1742,0,0.1925
1743,0,0.175
1744,0,0.0175
1745,0,0.2625
1746,0,0.13
1747,1,0.175
1748,0,0.1275
1749,1,0.3125
1750,0,0.08
1751,0,0.09
1752,0,0.0875
1753,0,0.155
1754,0,0.02
1755,0,0.0525
1756,0,0.1175
1757,0,0.08
1758,0,0.0325
1759,0,0.03
1760,0,0.0175
1761,0,0.045
1762,0,0.1325
1763,0,0.04
1764,0,0.075
1765,0,0.0275
1766,0,0.0775
1767,0,0.08
1768,0,0.035
1769,0,0.0525
1770,0,0.225
1771,0,0.025
1772,0,0.245
1773,0,0.1575
1774,0,0.4175
1775,0,0.155
1776,0,0.065
1777,0,0.0875
1778,0,0.0225
1779,0,0.15
1780,0,0.055
1781,0,0.04
1782,0,0.36
1783,0,0.05
1784,0,0.0825
1785,0,0.0875
1786,0,0.11
1787,0,0.015
1788,1,0.165
1789,0,0.12
1790,0,0.0825
1791,0,0.0125
1792,1,0.0125
1793,0,0.0325
1794,1,0.1075
1795,0,0.03
1796,0,0.3525
1797,0,0.0575
1798,1,0.27
1799,0,0.06
1800,0,0.0325
1801,0,0.0725
1802,0,0.185
1803,0,0.14
1804,0,0.055
1805,0,0.08
1806,0,0.1475
1807,0,0.075
1808,0,0.19
1809,0,0.055
1810,0,0.1675
1811,0,0.105
1812,0,0.13
1813,0,0.1425
1814,0,0.1375
1815,1,0.0925
1816,0,0.0275
1817,0,0.025
1818,0,0.125
1819,0,0.0075
1820,0,0.2225
1821,0,0.0525
1822,0,0.04
1823,0,0.1675
1824,0,0.095
1825,0,0.13
1826,0,0.0175
1827,0,0.0725
1828,1,0.0375
1829,0,0.07
1830,0,0.1775
1831,0,0.18
1832,0,0.09
1833,0,0.0825
1834,0,0.0575
1835,0,0.025
1836,0,0.01
1837,0,0.075
1838,0,0.0225
1839,0,0.02
1840,0,0.1075
1841,0,0.09
1842,0,0.105
1843,0,0.0925
1844,0,0.0425
1845,0,0.0375
1846,0,0.275
1847,0,0.0825
1848,0,0.065
1849,0,0.0675
1850,0,0.055
1851,0,0.1075
1852,0,0.0225
1853,0,0.0175
1854,0,0.015
1855,0,0.06
1856,0,0.0125
1857,0,0.045
1858,0,0.025
1859,0,0.16
1860,0,0.2675
1861,0,0.105
1862,0,0.0575
1863,0,0.0325
1864,0,0.0275
1865,0,0.065
1866,0,0.0475
1867,1,0.06
1868,0,0.1975
1869,1,0.1875
1870,0,0.02
1871,0,0.045
1872,0,0.1025
1873,0,0.065
1874,1,0.085
1875,0,0.05
1876,0,0.02
1877,0,0.1025
1878,0,0.0325
1879,0,0.1
1880,0,0.1
1881,0,0.055
1882,0,0.1775
1883,0,0.065
1884,0,0.265
1885,0,0.0575
1886,0,0.06
1887,0,0.0525
1888,0,0.115
1889,0,0.145
1890,0,0.105
1891,0,0.08
1892,0,0.025
1893,0,0.055
1894,1,0.05
1895,0,0.045
1896,0,0.065
1897,0,0.0225
1898,0,0.07
1899,0,0.02
1900,0,0.115
1901,0,0.1275
1902,0,0.0575
1903,0,0.0175
1904,0,0.11
1905,0,0.02
1906,0,0.0175
1907,0,0.0325
1908,0,0.04
1909,0,0.035
1910,0,0.0475
1911,0,0.07
1912,0,0.115
1913,0,0.015
1914,0,0.2125
1915,0,0.0475
1916,0,0.0775
1917,0,0.15
1918,0,0.1
1919,1,0.135
1920,0,0.1175
1921,0,0.075
1922,0,0.085
1923,0,0.105
1924,0,0.0775
1925,0,0.145
1926,0,0.1275
1927,0,0.1225
1928,0,0.135
1929,0,0.0275
1930,0,0.0775
1931,1,0.1175
1932,0,0.2125
1933,1,0.145
1934,0,0.0075
1935,0,0.03
1936,0,0.0975
1937,0,0.05
1938,0,0.1325
1939,0,0.0475
1940,0,0.095
1941,0,0.1325
1942,0,0.05
1943,0,0.175
1944,0,0.0975
1945,0,0.01
1946,0,0.0775
1947,0,0.0675
1948,1,0.18
1949,0,0.015
1950,0,0.0425
1951,0,0.045
1952,1,0.27
1953,0,0.165
1954,0,0.1
1955,0,0.1425
1956,0,0.0625
1957,0,0.065
1958,0,0.0825
1959,0,0.065
1960,0,0.14
1961,0,0.025
1962,0,0.0375
1963,1,0.035
1964,0,0.0125
1965,0,0.0075
1966,0,0.03
1967,0,0.035
1968,0,0.0375
1969,0,0.0275
1970,0,0.0425
1971,0,0.01
1972,0,0.035
1973,0,0.19
1974,0,0.075
1975,0,0.0725
1976,0,0.0975
1977,0,0.14
1978,0,0.07
1979,0,0.035
1980,0,0.185
1981,0,0.0225
1982,0,0.035
1983,0,0.0575
1984,0,0.0325
1985,0,0.075
1986,0,0.0675
1987,1,0.38
1988,0,0.2
1989,1,0.19
1990,1,0.1325
1991,0,0.015
1992,0,0.0775
1993,0,0.095
1994,0,0.08
1995,0,0.0225
1996,0,0.0075
1997,0,0.1
1998,0,0.22
1999,0,0.09
2000,0,0.2
2001,0,0.065
2002,0,0.01
2003,0,0.195
2004,0,0.32
2005,0,0.0725
2006,0,0.125
2007,0,0.07
2008,0,0.0325
2009,0,0.0825
2010,0,0.06
2011,0,0.0175
2012,0,0.085
2013,0,0.1
2014,0,0.165
2015,0,0.1
2016,0,0.0825
2017,0,0.035
2018,0,0.0375
2019,1,0.1775
2020,0,0.025
2021,0,0.1875
2022,0,0.03
2023,0,0.0825
2024,1,0.1375
2025,0,0.0625
2026,0,0.1025
2027,0,0.04
2028,0,0.0525
2029,0,0.07
2030,0,0.0225
2031,1,0.165
2032,0,0.0325
2033,0,0.03
2034,0,0.14
2035,0,0.2275
2036,0,0.015
2037,0,0.0725
2038,0,0.11
2039,0,0.1175
2040,1,0.13
2041,0,0.14
2042,0,0.1725
2043,0,0.2475
2044,0,0.085
2045,1,0.19
2046,0,0.035
2047,0,0.155
2048,0,0.0725
2049,0,0.1975
2050,0,0.0675
2051,0,0.0025
2052,0,0.0075
2053,0,0.19
2054,1,0.0825
2055,0,0.125
2056,0,0.1525
2057,0,0.025
2058,0,0.025
2059,0,0.1
2060,0,0.045
2061,0,0.0725
2062,0,0.0525
2063,0,0.065
2064,0,0.035
2065,1,0.1175
2066,1,0.145
2067,0,0.16
2068,1,0.035
2069,0,0.065
2070,0,0.0725
2071,0,0.045
2072,0,0.0425
2073,0,0.015
2074,0,0.1225
2075,0,0.0225
2076,0,0.0975
2077,1,0.1325
2078,0,0.0675
2079,0,0.0525
2080,1,0.1925
2081,0,0.0175
2082,0,0.015
2083,0,0.0575
2084,0,0.075
2085,0,0.065
2086,0,0.0575
2087,0,0.07
2088,0,0.06
2089,0,0.015
2090,0,0.1325
2091,0,0.0375
2092,0,0.075
2093,0,0.1075
2094,0,0.1625
2095,0,0.2875
2096,0,0.19
2097,0,0.0075
2098,0,0.0825
2099,0,0.015
2100,1,0.0525
2101,0,0.0175
2102,0,0.0125
2103,0,0.025
2104,0,0.0875
2105,1,0.055
2106,0,0.095
2107,0,0.07
2108,0,0.0825
2109,0,0.115
2110,0,0.1325
2111,0,0.105
2112,0,0.0725
2113,0,0.035
2114,0,0.0675
2115,0,0.2725
2116,0,0.11
2117,0,0.105
2118,0,0.055
2119,0,0.105
2120,0,0.1275
2121,0,0.03
2122,0,0.0875
2123,0,0.1075
2124,0,0.025
2125,0,0.3025
2126,0,0.09
2127,0,0.04
2128,0,0.085
2129,0,0.1225
2130,0,0.075
2131,0,0.015
2132,0,0.015
2133,0,0.0325
2134,0,0.35
2135,0,0.0675
2136,0,0.0275
2137,0,0.1425
2138,0,0.0575
2139,0,0.0575
2140,0,0.0275
2141,0,0.02
2142,0,0.0425
2143,0,0.055
2144,0,0.1875
2145,0,0.065
2146,0,0.1075
2147,1,0.0925
2148,1,0.0925
2149,0,0.225
2150,0,0.04
2151,0,0.1475
2152,0,0.075
2153,0,0.0225
2154,1,0.065
2155,0,0.0575
2156,0,0.09
2157,0,0.1775
2158,0,0.0625
2159,0,0.0975
2160,0,0.0425
2161,0,0.1525
2162,0,0.1075
2163,0,0.0575
2164,0,0.025
2165,0,0.06
2166,0,0.015
2167,0,0.07
2168,0,0.0375
2169,0,0.2025
2170,0,0.02
2171,0,0.145
2172,0,0.035
2173,0,0.0875
2174,0,0.0875
2175,0,0.1
2176,0,0.0775
2177,0,0.23
2178,0,0.07
2179,1,0.125
2180,0,0.0325
2181,0,0.0325
2182,0,0.01
2183,0,0.0475
2184,0,0.0375
2185,0,0.015
2186,0,0.0675
2187,0,0.1075
2188,0,0.205
2189,0,0.3475
2190,0,0.2325
2191,0,0.09
2192,0,0.0375
2193,0,0.03
2194,0,0.0475
2195,0,0.0625
2196,0,0.0225
2197,0,0.005
2198,0,0.0625
2199,0,0.085
2200,1,0.095
2201,1,0.4175
2202,0,0.0375
2203,0,0.1875
2204,0,0.0575
2205,0,0.0225
2206,0,0.085
2207,0,0.105
2208,0,0.24
2209,1,0.245
2210,0,0.1325
2211,0,0.035
2212,0,0.025
2213,0,0.09
2214,0,0.0675
2215,0,0.1075
2216,0,0.14
2217,0,0.045
2218,1,0.0475
2219,0,0.0175
2220,0,0.02
2221,0,0.0625
2222,1,0.175
2223,0,0.0075
2224,0,0.07
2225,1,0.12
2226,0,0.02
2227,0,0.1625
2228,0,0.0525
2229,0,0.06
2230,0,0.135
2231,0,0.085
2232,0,0.2225
2233,1,0.1
2234,0,0.065
2235,0,0.04
2236,0,0.045
2237,0,0.07
2238,1,0.2
2239,0,0.385
2240,0,0.18
2241,0,0.0925
2242,1,0.155
2243,0,0.0975
2244,0,0.04
2245,0,0.025
2246,0,0.1325
2247,0,0.0175
2248,0,0.0425
2249,0,0.035
2250,1,0.065
2251,1,0.2125
2252,0,0.0325
2253,0,0.2225
2254,0,0.11
2255,0,0.3
2256,1,0.12
2257,0,0.1275
2258,0,0.135
2259,1,0.0975
2260,0,0.025
2261,0,0.175
2262,0,0.02
2263,0,0.02
2264,0,0.09
2265,0,0.045
2266,0,0.1475
2267,0,0.1325
2268,0,0.1125
2269,1,0.06
2270,0,0.0825
2271,0,0.04
2272,0,0.1675
2273,0,0.1625
2274,0,0.04
2275,0,0.0875
2276,0,0.195
2277,0,0.085
2278,0,0.175
2279,0,0.1925
2280,0,0.075
2281,0,0.0375
2282,0,0.0625
2283,0,0.05
2284,0,0.0775
2285,0,0.0325
2286,0,0.03
2287,0,0.0325
2288,0,0.0725
2289,0,0.0325
2290,0,0.0575
2291,0,0.0725
2292,0,0.015
2293,0,0.115
2294,0,0.0475
2295,0,0.0625
2296,0,0.0475
2297,0,0.0375
2298,0,0.075
2299,0,0.0325
2300,0,0.045
2301,0,0.05
2302,0,0.14
2303,0,0.1
2304,0,0.0825
2305,0,0.07
2306,0,0.06
2307,1,0.075
2308,0,0.07
2309,0,0.16
2310,0,0.0275
2311,0,0.0125
2312,0,0.21
2313,0,0.0675
2314,0,0.03
2315,0,0.03
2316,0,0.06
2317,0,0.07
2318,0,0.07
2319,0,0.0775
2320,0,0.16
2321,0,0.1225
2322,1,0.225
2323,0,0.18
2324,0,0.0425
2325,0,0.2325
2326,0,0.2325
2327,0,0.0325
2328,0,0.1325
2329,0,0.0275
2330,0,0.0425
2331,1,0.1075
2332,1,0.0725
2333,0,0.0375
2334,0,0.0475
2335,0,0.0275
2336,0,0.0825
2337,0,0.075
2338,0,0.05
2339,0,0.03
2340,0,0.0875
2341,0,0.14
2342,0,0.0675
2343,0,0.09
2344,0,0.08
2345,0,0.02
2346,0,0.0525
2347,0,0.0275
2348,1,0.245
2349,0,0.0975
2350,0,0.045
2351,0,0.0325
2352,0,0.005
2353,0,0.1575
2354,0,0.025
2355,0,0.01
2356,0,0.05
2357,0,0.05
2358,0,0.135
2359,0,0.19
2360,0,0.0375
2361,0,0.0325
2362,0,0.1375
2363,0,0.0
2364,0,0.0425
2365,0,0.05
2366,0,0.095
2367,0,0.04
2368,0,0.0175
2369,0,0.09
2370,0,0.06
2371,0,0.0725
2372,1,0.0525
2373,1,0.31
2374,0,0.135
2375,0,0.035
2376,1,0.005
2377,1,0.1475
2378,0,0.0425
2379,0,0.085
2380,0,0.075
2381,1,0.045
2382,1,0.025
2383,0,0.1175
2384,0,0.065
2385,0,0.0225
2386,0,0.1025
2387,0,0.195
2388,0,0.1225
2389,0,0.1575
2390,0,0.1875
2391,1,0.12
2392,0,0.0475
2393,1,0.055
2394,0,0.065
2395,0,0.065
2396,0,0.095
2397,0,0.095
2398,0,0.06
2399,0,0.045
2400,0,0.1075
2401,0,0.0925
2402,0,0.09
2403,1,0.08
2404,0,0.105
2405,0,0.0875
2406,0,0.145
2407,0,0.035
2408,0,0.045
2409,0,0.0475
2410,0,0.1225
2411,0,0.21
2412,0,0.05
2413,1,0.055
2414,0,0.0325
2415,0,0.1775
2416,0,0.035
2417,0,0.04
2418,0,0.0175
2419,0,0.1625
2420,0,0.2575
2421,0,0.0625
2422,0,0.02
2423,0,0.0125
2424,0,0.055
2425,0,0.1475
2426,0,0.0175
2427,0,0.3075
2428,1,0.0725
2429,0,0.0325
2430,0,0.04
2431,0,0.0775
2432,0,0.0875
2433,0,0.1225
2434,0,0.035
2435,0,0.0225
2436,0,0.1425
2437,0,0.115
2438,0,0.0475
2439,1,0.3225
2440,0,0.0925
2441,0,0.1825
2442,0,0.0625
2443,0,0.0475
2444,0,0.0775
2445,1,0.0625
2446,0,0.0325
2447,0,0.06
2448,0,0.0775
2449,0,0.1525
2450,0,0.1025
2451,0,0.05
2452,0,0.0075
2453,0,0.075
2454,0,0.0625
2455,0,0.0575
2456,1,0.0275
2457,0,0.27
2458,0,0.1625
2459,0,0.025
2460,0,0.0575
2461,0,0.1275
2462,0,0.01
2463,0,0.0725
2464,0,0.0325
2465,1,0.31
2466,0,0.07
2467,0,0.035
2468,0,0.2425
2469,0,0.07
2470,0,0.21
2471,0,0.0975
2472,0,0.02
2473,0,0.045
2474,0,0.04
2475,0,0.0725
2476,1,0.225
2477,0,0.02
2478,0,0.13
2479,0,0.0325
2480,0,0.0425
2481,0,0.015
2482,0,0.03
2483,0,0.1175
2484,0,0.1275
2485,0,0.13
2486,1,0.2025
2487,0,0.075
2488,0,0.0625
2489,0,0.0475
2490,0,0.105
2491,0,0.1075
2492,0,0.2025
2493,0,0.035
2494,0,0.025
2495,1,0.27
2496,0,0.0475
2497,0,0.055
2498,1,0.025
2499,0,0.0325
2500,0,0.03
2501,0,0.075
2502,0,0.035
2503,0,0.18
2504,0,0.1175
2505,0,0.1175
2506,0,0.0925
2507,0,0.0625
2508,0,0.18
2509,0,0.1175
2510,0,0.125
2511,0,0.0325
2512,0,0.11
2513,0,0.0625
2514,0,0.02
2515,0,0.22
2516,1,0.125
2517,0,0.0125
2518,0,0.07
2519,0,0.05
2520,0,0.1175
2521,0,0.0225
2522,0,0.115
2523,0,0.2025
2524,0,0.1675
2525,0,0.07
2526,0,0.0975
2527,0,0.2975
2528,0,0.0575
2529,0,0.0225
2530,0,0.1225
2531,0,0.1425
2532,0,0.0725
2533,0,0.18
2534,0,0.1125
2535,0,0.1225
2536,0,0.015
2537,0,0.0275
2538,0,0.0275
2539,0,0.1525
2540,0,0.0525
2541,0,0.0675
2542,0,0.1475
2543,0,0.065
2544,0,0.07
2545,0,0.0475
2546,0,0.0875
2547,1,0.01
2548,0,0.0325
2549,0,0.0325
2550,0,0.115
2551,0,0.1275
2552,0,0.095
2553,0,0.0725
2554,0,0.0425
2555,0,0.0825
2556,0,0.0975
2557,0,0.0625
2558,0,0.0325
2559,0,0.0975
2560,0,0.0625
2561,0,0.1825
2562,1,0.06
2563,0,0.07
2564,0,0.0575
2565,0,0.0275
2566,0,0.03
2567,0,0.095
2568,0,0.0175
2569,0,0.04
2570,0,0.015
2571,0,0.04
2572,0,0.0425
2573,0,0.065
2574,0,0.04
2575,0,0.0775
2576,0,0.025
2577,0,0.0275
2578,0,0.075
2579,0,0.1675
2580,0,0.055
2581,0,0.0275
2582,0,0.245
2583,0,0.075
2584,0,0.0225
2585,0,0.0725
2586,1,0.1775
2587,0,0.0675
2588,0,0.03
2589,0,0.01
2590,1,0.18
2591,0,0.06
2592,0,0.0775
2593,0,0.13
2594,0,0.03
2595,0,0.0575
2596,0,0.0925
2597,0,0.35
2598,0,0.0375
2599,0,0.055
2600,0,0.21
2601,0,0.2525
2602,0,0.1125
2603,0,0.1675
2604,0,0.1275
2605,0,0.1325
2606,0,0.08
2607,0,0.075
2608,0,0.085
2609,1,0.15
2610,0,0.0275
2611,0,0.0325
2612,0,0.0325
2613,0,0.085
2614,0,0.325
2615,0,0.055
2616,0,0.105
2617,0,0.045
2618,0,0.0375
2619,1,0.1425
2620,0,0.0175
2621,0,0.0825
2622,0,0.0725
2623,0,0.0225
2624,0,0.15
2625,0,0.1025
2626,0,0.005
2627,0,0.025
2628,0,0.02
2629,0,0.0225
2630,0,0.0325
2631,0,0.2525
2632,0,0.085
2633,1,0.155
2634,0,0.0625
2635,0,0.05
2636,0,0.0175
2637,0,0.0625
2638,0,0.0575
2639,0,0.04
2640,0,0.0475
2641,0,0.0975
2642,0,0.0675
2643,0,0.1675
2644,0,0.07
2645,0,0.12
2646,0,0.3375
2647,0,0.1375
2648,0,0.0075
2649,0,0.0575
2650,0,0.05
2651,0,0.06
2652,0,0.0675
2653,0,0.0475
2654,0,0.0375
2655,0,0.2175
2656,0,0.065
2657,0,0.1
2658,1,0.11
2659,0,0.0325
2660,0,0.08
2661,0,0.15
2662,0,0.2125
2663,1,0.1075
2664,0,0.0675
2665,0,0.125
2666,0,0.0225
2667,0,0.0125
2668,0,0.085
2669,0,0.12
2670,0,0.0525
2671,0,0.065
2672,1,0.2675
2673,0,0.005
2674,0,0.075
2675,0,0.04
2676,0,0.0425
2677,0,0.03
2678,0,0.02
2679,1,0.03
2680,0,0.12
2681,0,0.0125
2682,0,0.06
2683,0,0.025
2684,0,0.11
2685,0,0.0425
2686,0,0.0325
2687,0,0.045
2688,0,0.04
2689,0,0.035
2690,0,0.0875
2691,0,0.1175
2692,0,0.0825
2693,0,0.3
2694,0,0.075
2695,0,0.385
2696,0,0.0225
2697,0,0.12
2698,1,0.275
2699,0,0.1825
2700,0,0.0175
2701,0,0.025
2702,1,0.05
2703,0,0.0275
2704,0,0.1625
2705,0,0.065
2706,0,0.0425
2707,0,0.0875
2708,0,0.2225
2709,0,0.0525
2710,0,0.06
2711,0,0.1125
2712,0,0.0425
2713,0,0.025
2714,0,0.0475
2715,0,0.06
2716,0,0.065
2717,0,0.135
2718,0,0.2875
2719,0,0.0675
2720,0,0.0375
2721,0,0.0225
2722,0,0.0075
2723,0,0.08
2724,0,0.115
2725,0,0.0975
2726,0,0.125
2727,0,0.0875
2728,1,0.13
2729,0,0.065
2730,0,0.045
2731,0,0.0175
2732,0,0.165
2733,0,0.05
2734,0,0.0575
2735,0,0.2075
2736,1,0.0525
2737,0,0.3575
2738,0,0.1025
2739,0,0.0225
2740,0,0.135
2741,0,0.1375
2742,0,0.04
2743,0,0.08
2744,0,0.045
2745,0,0.1325
2746,0,0.1325
2747,0,0.02
2748,1,0.0975
2749,0,0.255
2750,0,0.055
2751,0,0.0875
2752,0,0.0875
2753,0,0.17
2754,0,0.125
2755,0,0.0525
2756,0,0.0425
2757,0,0.0225
2758,0,0.0175
2759,0,0.01
2760,0,0.1275
2761,0,0.02
2762,0,0.0275
2763,0,0.1125
2764,1,0.045
2765,0,0.21
2766,0,0.02
2767,0,0.03
2768,0,0.0375
2769,0,0.04
2770,0,0.0225
2771,0,0.06
2772,0,0.0675
2773,0,0.0625
2774,0,0.0425
2775,0,0.06
2776,0,0.0725
2777,0,0.0575
2778,0,0.015
2779,0,0.0675
2780,0,0.1925
2781,0,0.065
2782,0,0.0125
2783,0,0.005
2784,1,0.0375
2785,0,0.08
2786,0,0.09
2787,0,0.29
2788,0,0.0825
2789,0,0.22
2790,0,0.2075
2791,0,0.1275
2792,0,0.1125
2793,1,0.0575
2794,0,0.045
2795,0,0.04
2796,0,0.0725
2797,0,0.1625
2798,0,0.08
2799,0,0.045
2800,1,0.04
2801,0,0.1125
2802,1,0.165
2803,0,0.095
2804,0,0.125
2805,1,0.1075
2806,0,0.24
2807,0,0.06
2808,0,0.065
2809,0,0.1275
2810,0,0.1825
2811,0,0.215
2812,0,0.0325
2813,0,0.0775
2814,0,0.055
2815,0,0.0275
2816,0,0.065
2817,0,0.0725
2818,0,0.0425
2819,1,0.3125
2820,0,0.1
2821,0,0.04
2822,0,0.015
2823,0,0.1275
2824,0,0.1425
2825,0,0.075
2826,0,0.045
2827,0,0.1175
2828,0,0.215
2829,0,0.165
2830,0,0.0425
2831,0,0.23
2832,0,0.0525
2833,0,0.0425
2834,1,0.07
2835,0,0.1975
2836,0,0.3125
2837,0,0.03
2838,0,0.1175
2839,0,0.1825
2840,0,0.1225
2841,0,0.055
2842,0,0.0675
2843,0,0.06
2844,1,0.0925
2845,0,0.2025
2846,0,0.01
2847,0,0.035
2848,0,0.0875
2849,0,0.0175
2850,0,0.0425
2851,0,0.06
2852,0,0.1325
2853,0,0.025
2854,0,0.09
2855,0,0.05
2856,0,0.035
2857,0,0.2125
2858,0,0.1225
2859,0,0.045
2860,0,0.1075
2861,0,0.14
2862,0,0.105
2863,0,0.0725
2864,0,0.0125
2865,0,0.0875
2866,0,0.165
2867,0,0.0475
2868,0,0.0975
2869,0,0.055
2870,0,0.0675
2871,0,0.0075
2872,0,0.13
2873,0,0.0975
2874,0,0.2075
2875,0,0.2275
2876,0,0.13
2877,0,0.1125
2878,1,0.1825
2879,1,0.0575
2880,0,0.015
2881,0,0.0325
2882,0,0.005
2883,0,0.07
2884,0,0.1575
2885,0,0.0925
2886,1,0.1025
2887,0,0.11
2888,0,0.045
2889,0,0.0725
2890,0,0.1625
2891,0,0.1025
2892,0,0.0425
2893,0,0.1325
2894,0,0.105
2895,0,0.0125
2896,0,0.06
2897,0,0.05
2898,0,0.0475
2899,0,0.1375
2900,0,0.025
2901,0,0.0675
2902,0,0.0625
2903,0,0.0325
2904,0,0.04
2905,0,0.0875
2906,0,0.03
2907,0,0.21
2908,0,0.055
2909,0,0.0925
2910,0,0.11
2911,1,0.0725
2912,0,0.08
2913,0,0.1875
2914,0,0.09
2915,0,0.0475
2916,0,0.0125
2917,0,0.11
2918,0,0.08
2919,0,0.0225
2920,0,0.0825
2921,0,0.1775
2922,0,0.01
2923,0,0.015
2924,0,0.05
2925,0,0.2075
2926,0,0.0525
2927,0,0.02
2928,0,0.0975
2929,0,0.0425
2930,0,0.3
2931,0,0.0525
2932,0,0.03
2933,0,0.0125
2934,0,0.0875
2935,0,0.0325
2936,0,0.0925
2937,0,0.0775
2938,0,0.01
2939,0,0.07
2940,0,0.0675
2941,0,0.055
2942,0,0.19
2943,0,0.0375
2944,0,0.045
2945,0,0.005
2946,0,0.0225
2947,0,0.025
2948,0,0.035
2949,0,0.065
2950,1,0.05
2951,1,0.11
2952,0,0.08
2953,0,0.025
2954,0,0.0325
2955,0,0.0425
2956,0,0.03
2957,0,0.0575
2958,0,0.05
2959,0,0.095
2960,0,0.0625
2961,0,0.045
2962,1,0.1
2963,0,0.165
2964,0,0.04
2965,0,0.165
2966,0,0.0475
2967,0,0.0175
2968,0,0.0825
2969,0,0.0375
2970,0,0.1275
2971,0,0.0625
2972,0,0.135
2973,0,0.0525
2974,0,0.0275
2975,0,0.0575
2976,0,0.035
2977,0,0.2
2978,0,0.075
2979,0,0.055
2980,0,0.0975
2981,0,0.09
2982,0,0.04
2983,0,0.105
2984,0,0.0475
2985,0,0.0325
2986,0,0.045
2987,0,0.08
2988,0,0.19
2989,0,0.0925
2990,0,0.0525
2991,0,0.0425
2992,1,0.215
2993,0,0.1
2994,0,0.0425
2995,0,0.055
2996,0,0.105
2997,0,0.11
2998,0,0.0925
2999,0,0.03
3000,0,0.2625
3001,0,0.0425
3002,0,0.2325
3003,0,0.125
3004,0,0.18
3005,0,0.025
3006,0,0.0975
3007,0,0.0725
3008,0,0.0625
3009,0,0.0775
3010,0,0.0775
3011,0,0.0575
3012,0,0.045
3013,0,0.05
3014,0,0.07
3015,0,0.0875
3016,0,0.0575
3017,0,0.0825
3018,0,0.0575
3019,0,0.0675
3020,0,0.015
3021,0,0.1675
3022,0,0.0925
3023,0,0.03
3024,0,0.06
3025,0,0.07
3026,0,0.075
3027,0,0.0725
3028,0,0.0925
3029,0,0.0825
3030,1,0.0475
3031,0,0.03
3032,0,0.0975
3033,0,0.145
3034,0,0.1125
3035,0,0.08
3036,0,0.015
3037,0,0.065
3038,0,0.085
3039,0,0.0375
3040,0,0.01
3041,0,0.1
